,Unnamed: 0,image,caption
4898,4898,4814933116.jpg,A woman in a purple bikini sunbathes on a towel beside water.
4899,4899,3381161854.jpg,Two dogs run across the woods.
4900,4900,3329858093.jpg,A mother is holding her child on a train.
4901,4901,2257099774.jpg,The hapy asian woman is at the market.
4902,4902,3623047508.jpg,A man speaks and musicians play instruments as people in blue construction hats listen.
4903,4903,2401947932.jpg,Two people riding an elephant through a river.
4904,4904,7672048656.jpg,Young girl in a white dress and a young man in a black suit are walking down the
4905,4905,491337432.jpg,Two girls sit in the grass while a boy kneels on top of a soccer ball.
4906,4906,3350185126.jpg,Several men are working in a shower of metal sparks.
4907,4907,2540360421.jpg,The man in boarding shorts is rock climbing with a red rope.
4908,4908,3640109324.jpg,"Men carry a small structure on their shoulders, while others play instruments behind."
4909,4909,4653329590.jpg,A young female spray paint artist works on a painting.
4910,4910,3922949967.jpg,A man wearing a white shirt has his arms raised in the air.
4911,4911,7148370683.jpg,A black or mixed-race man wearing a denim jacket and baseball cap is holding one arm
4912,4912,1469107065.jpg,The man is driving his equipment under the archway.
4913,4913,3822476498.jpg,Man in hat and headphones on red camp chair reading.
4914,4914,2744615692.jpg,A person walking on the shore of a beach.
4915,4915,2773682293.jpg,A man and a little boy posing for a photo with a beautiful waterfall in the background.
4916,4916,2438452274.jpg,A soccer player in a red shirt kicks the ball while another player in black shirt tries to
4917,4917,2102835360.jpg,People in pink shirts walking in a parade.
4918,4918,4926723.jpg,A man whose face is only partially seen is sitting down and writing something with a pen on
4919,4919,5714048502.jpg,A woman is working on a computer.
4920,4920,1414820925.jpg,A man in red shorts jumping in the back of a volleyball net.
4921,4921,3036650701.jpg,Two adults are helping children use microscopes at a long table.
4922,4922,3274866788.jpg,A person secured in a harness swings toward a suspended ball.
4923,4923,3666188047.jpg,A small boy is playing a racing arcade game.
4924,4924,4438629444.jpg,A person walking by a dilapidated brick building.
4925,4925,4855463348.jpg,A man with a beard holds a bag of fruit.
4926,4926,862683343.jpg,A man is riding on top of a bull.
4927,4927,2355339096.jpg,A woman in black is holding a walking stick in the far right of an image taken inside
4928,4928,5385069995.jpg,"Four musicians playing reed instruments, with one playing a clarinet and three playing saxoph"
4929,4929,3215847501.jpg,A group of climbers in silhouette stare towards the sun over the mountaintops.
4930,4930,2822156510.jpg,A large group of men in the forest.
4931,4931,2536939367.jpg,A worker is holding a yellow machine on an escalator.
4932,4932,4946401409.jpg,"A mural with an eye and hands says "" stop the violence, we heart a safe N"
4933,4933,3467376543.jpg,A crowd is watching a group of fire dancers perform.
4934,4934,1926129518.jpg,Three dogs are playing in the grass.
4935,4935,77977382.jpg,A young child sits on a rug and plays with a wooden puzzle game.
4936,4936,4476827011.jpg,A group of men walk down the middle of a street that has poles lining the street.
4937,4937,3081734118.jpg,A brown and white dog has its mouth open ready to catch a green ball.
4938,4938,3745451546.jpg,The person is wearing shorts and climbing a gray sand hill under a blue sky.
4939,4939,390901667.jpg,A woman hands another woman a snack.
4940,4940,4167423873.jpg,Children are playing under an umbrella in a body of water.
4941,4941,3142761553.jpg,A little girl dressed as a butterfly is carrying a brown paper bag.
4942,4942,412263903.jpg,There are two children born by water.
4943,4943,4267222130.jpg,Several people are walking in the spotlight.
4944,4944,5006080985.jpg,A young boy in a football uniform has an excited look on his face.
4945,4945,1835319755.jpg,A man in a brown coat is wearing a helmet and riding a bicycle while carrying two plastic
4946,4946,6339096.jpg,A man waiting for the results of the machine after doing an experiment in his laboratory.
4947,4947,6258721326.jpg,A young girl ponders what should she do as she sucks her thumb?
4948,4948,4912214346.jpg,A young couple kissing by a bike rake.
4949,4949,4696331217.jpg,A single woman walking in front of a large white building with many palm trees in the front
4950,4950,3701699584.jpg,A tennis player wearing a white shirt and black pants prepares to hit the ball.
4951,4951,2705793985.jpg,A black and white dog with a blue collar walks through the grass.
4952,4952,200875615.jpg,A shirtless man sitting in a green room at a desk.
4953,4953,6315316933.jpg,A group of bikers are in a race along a street lined with people surrounded by green
4954,4954,3361276685.jpg,baseball player wearing gold helmet with blue jersey and grey pants.
4955,4955,30906273.jpg,A young man takes a picture of himself and a small boy sitting in a wheelchair in a
4956,4956,3275575996.jpg,A man working high in the air on a building with a cityscape behind him.
4957,4957,4906687225.jpg,A shirtless street performer plays his improvised drums.
4958,4958,3421706363.jpg,A man wearing a yellow shirt jumps his bike over a ramp.
4959,4959,2624979508.jpg,Three men are working on a circular piece of glass.
4960,4960,3319646890.jpg,Three people are being silly in the woods.
4961,4961,8077305139.jpg,A young man in a gray shirt and tight fitting jeans is about to ride his skateboard
4962,4962,708860480.jpg,A boy is standing in a pool getting splashed with water.
4963,4963,4653140182.jpg,A woman with huge glasses looking at her phone.
4964,4964,4309898620.jpg,"s lap exhausted from a day of sun and fun at the""]"
4965,4965,515264042.jpg,An adolescent male is performing a skateboarding stunt in a city.
4966,4966,2101738845.jpg,Five Asian children in uniforms are lining up on a track.
4967,4967,208062991.jpg,A large group of people are gathered outside.
4968,4968,7113951085.jpg,A woman is hoping that she has tagged the runner to take her out of the play.
4969,4969,2215331791.jpg,A woman bends over to hug a young child in a pink coat wearing a hat.
4970,4970,210686241.jpg,A boy playing in water.
4971,4971,2095949968.jpg,"A small, blond baby looks into the washing machine."
4972,4972,2800842386.jpg,A white woman in a white T-shirt is playing acoustic guitar and singing.
4973,4973,2040622503.jpg,A man standing next to a building with pitchers in the window.
4974,4974,4507674665.jpg,A runner in black shorts running down a tree-lined street.
4975,4975,217388728.jpg,A motocross rider riding a red bike with a red and white outfit is flying up
4976,4976,5971671598.jpg,A woman that just got done swimming in a race.
4977,4977,319694602.jpg,A person poses on a mountain with other mountains in the background.
4978,4978,485909472.jpg,Several groups of people walk in a pretty park.
4979,4979,3624168175.jpg,An older man is digging out rock.
4980,4980,3859241173.jpg,Two older people are walking on a snowy path.
4981,4981,533124119.jpg,A man outdoors is placing plants in a cart.
4982,4982,1346095724.jpg,A man is butchering swordfish.
4983,4983,3801799568.jpg,People in yellow hats climbing a latter.
4984,4984,246343513.jpg,"A gentleman of color is sitting at a desk with monitor displaying a webpage before him, keyboard"
4985,4985,4455622662.jpg,A person dressed in black walks down a snowy sidewalk during the early evening.
4986,4986,3721812313.jpg,A woman and three men are posing for a picture.
4987,4987,3625537155.jpg,People are at an outdoor shopping bazaar walking and looking at merchandise.
4988,4988,3668900592.jpg,A young male surfer wearing a yellow shirt rides a wave in the ocean on his white
4989,4989,791338571.jpg,A red car is parked next to a black bull in a grassy field.
4990,4990,174040619.jpg,An action packed karate kick demonstration :
4991,4991,307301755.jpg,A man in a blue cap is sitting on a stool under a tree.
4992,4992,2196107384.jpg,An older man in a long-sleeved black shirt is walking alone on a cob
4993,4993,2893518092.jpg,A Roman reenactment is taking place.
4994,4994,4685060982.jpg,"Two military men wearing camouflage and carrying guns, one has his gun raised and ready to shoot"
4995,4995,278007543.jpg,A brindle dog runs beside some pilings in the ground at the waterside.
4996,4996,488561283.jpg,A group of people holding drinks are talking.
4997,4997,178045.jpg,A group of traditional Mexican dancers twirl their flowing skirts.
4998,4998,2129341575.jpg,Young child standing on a snow pile in a city.
4999,4999,4732745499.jpg,An older woman is wearing a pink shirt and a hat.
5000,5000,3155601377.jpg,A very young child lies along a pillow in front of light brown bars.
5001,5001,2665658462.jpg,An Asian man standing on some sand appears to be ready to serve a volleyball.
5002,5002,3665179773.jpg,A blonde girl in white has her arms around a girl in a helmet.
5003,5003,4407537205.jpg,A person is reading a book while waiting.
5004,5004,234580030.jpg,A man and a woman talk while standing next to a tree.
5005,5005,2691863607.jpg,Four children riding red tricycles.
5006,5006,97138973.jpg,A man with brown hair is all wet wearing a black shirt that someone is helping him with
5007,5007,4445485475.jpg,Someone on a bike in front of a large historic building.
5008,5008,2762599124.jpg,A woman sitting with a guitar talking to a man sitting with an umbrella.
5009,5009,4919857185.jpg,"A dark-haired young man, dressed in black, reads to a young woman lying down"
5010,5010,8091740382.jpg,A man standing a busy European town square with a tall placard sign printed with biblical phrases
5011,5011,2230206919.jpg,A little boy is sitting in a chair.
5012,5012,5885058292.jpg,Somebody is reaching out their arm to a little girl that is about to walk by.
5013,5013,4378559088.jpg,A child is holding flowers on her face.
5014,5014,1473080948.jpg,A person white water rafting in turbulent water.
5015,5015,4048837850.jpg,A couple is posing for a picture in the field.
5016,5016,4730076543.jpg,Two people stand next to an inflatable obstacle course with hand holds.
5017,5017,6998288112.jpg,A singing group performing outdoors.
5018,5018,6011731872.jpg,Two women involved in either the preparation or sale of something in yellow bags.
5019,5019,2379795688.jpg,"A group of people trying to sell handbags, accessories and clothing."
5020,5020,3671262694.jpg,A man at a skate park doing a stunt.
5021,5021,3727030497.jpg,Indian vendor stops to rest with cart in busy market.
5022,5022,1515883224.jpg,A woman wearing a shirt that has risen up from the waist of her jeans.
5023,5023,2789350645.jpg,The black dog is running on the grass with a toy in its mouth.
5024,5024,4289481690.jpg,A person gets into a car parked in front of Swan restaurant in the snow.
5025,5025,4216661635.jpg,A man wearing a hat sitting on the side of a hill looking towards the water.
5026,5026,3963996930.jpg,A man in a red shirt sits while leaning on a walker and holding a water bottle
5027,5027,2522498597.jpg,Three blond girls and two blond women are playing with a jump rope in the dirt.
5028,5028,3237799755.jpg,A crowd looking at a group of people wearing red shirts and white pants.
5029,5029,6981006477.jpg,An Asian woman with a conical hat does her washing next to a small waterfall.
5030,5030,2537000363.jpg,A group of construction workers working on the road.
5031,5031,4812765398.jpg,A man advertising on the street.
5032,5032,4813959713.jpg,A woman in a red shirt looking down at her cellphone and holding a bag.
5033,5033,3138433655.jpg,A group of children doing a dance.
5034,5034,2125626631.jpg,A white dog is airborne while catching a green toy.
